url,title,timestamp
https://www.dlsu.edu.ph,De La Salle University,1764621185.1062312
https://www.dlsu.edu.ph/about-dlsu,About - De La Salle University,1764621185.7904856
https://www.dlsu.edu.ph/inside,Quick Facts and Figures - De La Salle University,1764621186.4947999
https://www.dlsu.edu.ph/inside/vision-mission,Vision-Mission - De La Salle University,1764621186.791344
https://www.dlsu.edu.ph/guiding-principles,Guiding Principles of the Philippine Lasallian Family - De La Salle University,1764621187.4591308
https://www.dlsu.edu.ph/history-and-traditions,History and Traditions - De La Salle University,1764621187.9792268
https://www.dlsu.edu.ph/code-of-ethics,Code of Ethics - De La Salle University,1764621188.3754678
https://www.dlsu.edu.ph/university-governance,University Governance - De La Salle University,1764621188.9437299
https://www.dlsu.edu.ph/about-dlsu/ourcorevalues,Our Core Values and Principles - De La Salle University,1764621188.9951406
https://www.dlsu.edu.ph/smqa,Office of Strategic Management and Quality Assurance - De La Salle University,1764621189.4075217
https://www.dlsu.edu.ph/offices/president,President - De La Salle University,1764621189.6672022
https://www.dlsu.edu.ph/administration,Administration - De La Salle University,1764621190.0605297
https://www.dlsu.edu.ph/university-fellows,University Fellows - De La Salle University,1764621190.1028864
https://www.dlsu.edu.ph/emeriti,List of Emeriti - De La Salle University,1764621190.4658825
https://www.dlsu.edu.ph/brothers,The De La Salle Brothers - De La Salle University,1764621190.5676312
https://www.dlsu.edu.ph/lasallianmission,Lasallian Mission at DLSU - De La Salle University,1764621190.8628566
https://www.dlsu.edu.ph/staff-directory,Staff Directory - De La Salle University,1764621191.2697709
https://www.dlsu.edu.ph/jobs,Jobs - De La Salle University,1764621191.469226
https://www.dlsu.edu.ph/offices/president/aaro,Advancement and Alumni Relations - De La Salle University,1764621191.777032
https://www.dlsu.edu.ph/offices,Offices - De La Salle University,1764621192.0488033
https://www.dlsu.edu.ph/inside/board-advisors,The University Board of Advisors - De La Salle University,1764621192.4442096
https://www.dlsu.edu.ph/admissions,DLSU Admissions - De La Salle University,1764621192.6444528
https://www.dlsu.edu.ph/admissions/scholarships,Scholarships - De La Salle University,1764621192.985738
https://www.dlsu.edu.ph/admissions/undergraduate,Undergraduate Admissions - De La Salle University,1764621193.2606936
https://www.dlsu.edu.ph/admissions/graduate,Graduate Admissions - De La Salle University,1764621193.7328582
https://www.dlsu.edu.ph/integrated-school,Integrated-School - De La Salle University,1764621194.0274572
https://www.dlsu.edu.ph/colleges,Colleges - De La Salle University,1764621194.5143363
